#{"t_start": 1695914724.46529, "env_id": "None"}
r,l,t
229.793307,500,6737.780117
218.497576,500,6745.492148
245.470294,500,6753.135046
292.057061,500,6760.42132
306.988739,500,6767.14344
296.13828,500,6773.813658
346.94252,500,6780.809398
176.321497,500,6788.082937
276.372685,500,6794.732197
231.833005,500,6801.278314
284.371458,500,6808.093173
266.068746,500,6815.446437
237.284048,500,6821.947552
282.177222,500,6828.529524
222.322144,500,6835.23397
290.232451,500,6842.704474
297.171615,500,6849.320622
240.596821,500,6855.941953
250.812206,500,6863.160442
246.659569,500,6870.578496
292.169147,500,6877.03758
375.517031,500,6883.998307
231.821468,500,6890.750651
253.089467,500,6898.089673
238.059418,500,6904.6378
292.924796,500,6911.334926
252.277208,500,6917.899426
289.303262,500,6924.846921
286.674063,500,6932.120851
254.364882,500,6939.021253
290.415297,500,6946.219185
283.68009,500,6953.017995
300.629652,500,6960.51499
306.747306,500,6967.269452
287.728004,500,6974.097003
292.597228,500,6980.848432
288.424171,500,6988.35446
225.993575,500,6995.142492
272.358972,500,7001.974977
264.654493,500,7009.006675
300.598474,500,7016.638301
310.151107,500,7023.610594
320.800496,500,7030.385527
300.254474,500,7037.157847
289.640812,500,7044.567128
311.416166,500,7051.32991
289.656533,500,7058.260786
279.148837,500,7065.076259
333.597909,500,7586.580083
