#{"t_start": 1695918032.5395334, "env_id": "None"}
r,l,t
42.781873,500,5116.875526
65.728017,500,5122.795056
16.649203,500,5128.238693
63.363594,500,5133.642241
130.312925,500,5139.173855
120.332292,500,5145.162214
66.992735,500,5150.764668
86.981788,500,5156.296951
68.930455,500,5161.858881
26.090775,500,5167.922391
23.36533,500,5173.241317
161.462393,500,5178.761871
2.225335,500,5184.219263
17.185503,500,5190.313528
148.857158,500,5195.961071
84.945694,500,5201.463265
91.065364,500,5207.018227
77.177572,500,5213.061537
62.826609,500,5218.509651
53.008164,500,5223.870923
65.318416,500,5229.335046
117.549238,500,5235.452224
34.353644,500,5240.799104
92.960717,500,5246.136592
82.627972,500,5251.763841
24.522919,500,5257.057835
129.270161,500,5263.168322
33.745679,500,5268.519651
56.330559,500,5273.922795
63.23699,500,5279.273043
106.185838,500,5285.352098
160.437229,500,5290.796243
26.519104,500,5296.176392
46.05393,500,5301.568728
79.405793,500,5307.862276
56.367017,500,5313.309406
62.886995,500,5318.735067
54.529506,500,5324.151795
69.396673,500,5330.189963
135.353445,500,5335.414733
22.45412,500,5340.840365
35.461643,500,5346.152018
40.720815,500,5352.126585
109.849971,500,5357.540376
25.581696,500,5363.154414
119.950237,500,5368.832768
82.174025,500,5374.962724
80.336787,500,5380.323473
103.393919,500,5385.650602
42.310492,500,5391.120617
92.140675,500,5397.309859
5.336666,500,5402.512962
79.781655,500,5407.938241
101.76708,500,5413.446513
100.621994,500,5419.49678
60.505474,500,5424.884223
23.368294,500,5430.179362
106.659223,500,5435.660288
121.099419,500,5441.809466
109.638544,500,5447.274197
68.644214,500,5452.793419
72.123927,500,5458.240219
81.8676,500,5464.369978
48.737964,500,5469.72033
57.145098,500,5475.232569
52.181136,500,5480.647635
30.521988,500,5486.124943
56.248434,500,5492.334908
90.638575,500,5497.925785
61.761175,500,5503.407896
53.336231,500,5508.964398
64.802966,500,5514.833693
96.331894,500,5520.374614
159.37695,500,5525.934793
87.545145,500,5531.292336
112.219919,500,5537.293059
165.998998,500,5542.687465
77.68503,500,5548.130252
51.060828,500,5553.47382
132.772437,500,5559.551096
65.698556,500,5565.023552
37.239728,500,5570.361201
127.365915,500,5575.767702
33.684226,500,5581.74851
28.759116,500,5587.081826
11.560679,500,5592.366673
78.521035,500,5597.731719
25.793867,500,5673.163727
